nome_dataset,nome_classificador,metrica,resultado_1,resultado_2,resultado_3,resultado_4,resultado_5,resultado_6,resultado_7,resultado_8,resultado_9,resultado_10,resultado_11,resultado_12,resultado_13,resultado_14,resultado_15,resultado_16,resultado_17,resultado_18,resultado_19,resultado_20
bank,Perceptron,F1-Score,0.6026277569493701,0.5043351991660994,0.5299760641163163,0.48967214301223133,0.5930580032181443,0.486528906776111,0.6142201005388593,0.6740435995649501,0.675374061967681,0.6180455226931989,0.2230678205990858,0.5873053446730805,0.5764716537174724,0.5944976076555024,0.6766437997419487,0.6290375471388752,0.5293737079662567,0.6894185118556492,0.5273202614379084,0.5449796060053805
bank,Perceptron,Acurácia,0.8850828729281768,0.8993362831858407,0.8772123893805309,0.870575221238938,0.8960176991150443,0.881767955801105,0.7389380530973452,0.8650442477876106,0.870575221238938,0.7942477876106194,0.22320441988950276,0.8805309734513275,0.702433628318584,0.8871681415929203,0.8761061946902655,0.8453038674033149,0.8860619469026548,0.8595132743362832,0.8938053097345132,0.8716814159292036
bank,SVM,F1-Score,0.4713785046728972,0.4735002912055912,0.4657210401891253,0.46445497630331756,0.4719626168224299,0.4682726204465335,0.4707259953161593,0.46540508574807804,0.4697947214076246,0.4728862973760933,0.4676470588235294,0.46603662138216184,0.4716540035067212,0.4679223072395527,0.47380675203725264,0.4713785046728972,0.47010550996483,0.4697947214076246,0.4707259953161593,0.4650887573964497
bank,SVM,Acurácia,0.8917127071823204,0.8993362831858407,0.8716814159292036,0.8672566371681416,0.8938053097345132,0.8806629834254144,0.8893805309734514,0.870575221238938,0.8860619469026548,0.8971238938053098,0.8784530386740331,0.8727876106194691,0.8926991150442478,0.879424778761062,0.9004424778761062,0.8917127071823204,0.8871681415929203,0.8860619469026548,0.8893805309734514,0.8694690265486725
bank,Naive Bayes,F1-Score,0.6294320923257481,0.6178300865800865,0.6541804382421349,0.6318495839221228,0.660575719649562,0.6477937954664831,0.645399088339127,0.6473736705410663,0.6484036796536796,0.6198732048130418,0.6115024766097964,0.66726599178598,0.6308470290771175,0.6818460031827641,0.5706901426622416,0.6115717186943869,0.6674432863274065,0.6872643712990669,0.6083220927856121,0.6196462953520189
bank,Naive Bayes,Acurácia,0.8265193370165745,0.834070796460177,0.834070796460177,0.8163716814159292,0.8606194690265486,0.8419889502762431,0.8396017699115044,0.8252212389380531,0.8473451327433629,0.827433628318584,0.8276243093922652,0.8462389380530974,0.838495575221239,0.8473451327433629,0.8086283185840708,0.8187845303867404,0.8506637168141593,0.8484513274336283,0.8241150442477876,0.8329646017699115
bank,Decision Tree,F1-Score,0.6853783231083845,0.6525763478443795,0.7441626219131812,0.6710458623502102,0.6931572040941301,0.6408839779005524,0.6884262769697388,0.7096348011587457,0.6838687115951441,0.6602334636029586,0.6514906832298137,0.733798076923077,0.6915795586527294,0.7259275611873961,0.6718931475029035,0.6662031732975595,0.7226509020971408,0.6838162635362512,0.6851651788252686,0.6836419518281271
bank,Decision Tree,Acurácia,0.887292817679558,0.8949115044247787,0.8971238938053098,0.8716814159292036,0.8926991150442478,0.8707182320441988,0.8893805309734514,0.8827433628318584,0.8838495575221239,0.8860619469026548,0.8629834254143647,0.8915929203539823,0.8960176991150443,0.8860619469026548,0.8893805309734514,0.8751381215469614,0.8971238938053098,0.8860619469026548,0.8915929203539823,0.8727876106194691
bank,KNN,F1-Score,0.5217904322175195,0.5197270922461762,0.5116694599498595,0.47740194003286496,0.52049476345251,0.5097873566931208,0.5124682195228434,0.5156892696641651,0.5302029836145756,0.5189676961621178,0.5019966579328659,0.5275694508114055,0.5336084905660378,0.5077688971860841,0.4995050750775942,0.5139001152476259,0.5302029836145756,0.5310408587791161,0.49721098757499016,0.5171091908876669
bank,KNN,Acurácia,0.8861878453038674,0.8949115044247787,0.870575221238938,0.8595132743362832,0.8960176991150443,0.8795580110497238,0.8838495575221239,0.8661504424778761,0.8871681415929203,0.8938053097345132,0.8795580110497238,0.8738938053097345,0.8915929203539823,0.8761061946902655,0.8904867256637168,0.8861878453038674,0.8871681415929203,0.8882743362831859,0.8860619469026548,0.8683628318584071
