Automobile,perceptron,f1_score,0.08857336037863421,0.309004329004329,0.6636363636363637,0.6126984126984125,0.35627329192546586,0.354532722179781,0.3018518518518518,0.5356364768129475,0.4348208248816768,0.36833333333333335,0.43330362448009513,0.43098039215686273,0.5138026224982747,0.444483937115516,0.26517273576097106,0.44117647058823534,0.48307246376811597,0.4654901960784314,0.43313492063492065,0.4353763883175648
Automobile,perceptron,accuracy,0.22580645161290322,0.45161290322580644,0.6774193548387096,0.6451612903225806,0.45714285714285713,0.41935483870967744,0.3548387096774194,0.6129032258064516,0.5483870967741935,0.5142857142857142,0.6451612903225806,0.5483870967741935,0.5483870967741935,0.41935483870967744,0.3142857142857143,0.5483870967741935,0.5483870967741935,0.6129032258064516,0.5161290322580645,0.5142857142857142
Automobile,svm,f1_score,0.2786764705882353,0.16630824372759856,0.18156521739130435,0.2530465949820789,0.17067307692307696,0.15862068965517243,0.2,0.24755244755244754,0.2264957264957265,0.28914141414141414,0.21358748778103617,0.2645962732919255,0.2619047619047619,0.1772549019607843,0.18328445747800584,0.272463768115942,0.22054054054054056,0.2685185185185185,0.1314655172413793,0.23076923076923075
Automobile,svm,accuracy,0.5483870967741935,0.3225806451612903,0.3548387096774194,0.5161290322580645,0.42857142857142855,0.3870967741935484,0.3870967741935484,0.4838709677419355,0.5483870967741935,0.4857142857142857,0.5483870967741935,0.5483870967741935,0.5161290322580645,0.3548387096774194,0.42857142857142855,0.5806451612903226,0.5161290322580645,0.5483870967741935,0.2903225806451613,0.42857142857142855
Automobile,bayes,f1_score,0.3161904761904762,0.32671422145106355,0.5336363636363637,0.39142857142857146,0.31691729323308265,0.37825580216884563,0.4982857142857142,0.45964257964257965,0.5422077922077922,0.3356060606060606,0.3428571428571428,0.4945209176788124,0.46761904761904755,0.4557142857142857,0.5022644022644023,0.3466666666666666,0.47058823529411764,0.4056364687943635,0.3309283309283309,0.5387362637362637
Automobile,bayes,accuracy,0.45161290322580644,0.5806451612903226,0.5806451612903226,0.45161290322580644,0.34285714285714286,0.5161290322580645,0.5483870967741935,0.5161290322580645,0.5483870967741935,0.45714285714285713,0.5483870967741935,0.5161290322580645,0.4838709677419355,0.45161290322580644,0.45714285714285713,0.45161290322580644,0.45161290322580644,0.4838709677419355,0.45161290322580644,0.5714285714285714
Automobile,trees,f1_score,0.6227106227106227,0.6063725490196078,0.8107961603613777,0.6799422799422801,0.6189002568312912,0.8384800384800385,0.8032517482517483,0.8165800865800866,0.8288429406850458,0.7082517482517483,0.7385296574770259,0.692314448836188,0.6906060606060607,0.6302936829252619,0.8577677224736049,0.9487329434697855,0.5044444444444445,0.6615402141717931,0.5416971916971917,0.6933333333333332
Automobile,trees,accuracy,0.7741935483870968,0.7419354838709677,0.8387096774193549,0.8709677419354839,0.7714285714285715,0.8709677419354839,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.8285714285714286,0.8709677419354839,0.8387096774193549,0.6774193548387096,0.7096774193548387,0.8571428571428571,0.9354838709677419,0.8064516129032258,0.7419354838709677,0.6451612903225806,0.6857142857142857
Automobile,knn,f1_score,0.6548387096774194,0.4109311740890688,0.4142704517704518,0.4261437908496732,0.35793650793650794,0.31991978609625665,0.46412846412846415,0.373015873015873,0.34247234247234243,0.4366300366300367,0.3731481481481482,0.5985797827903091,0.4536651583710407,0.28703703703703703,0.3845506345506346,0.27690631808278865,0.6269980506822612,0.40484472049689446,0.5167378917378918,0.2808143547273982
Automobile,knn,accuracy,0.7096774193548387,0.5161290322580645,0.5483870967741935,0.5483870967741935,0.45714285714285713,0.4838709677419355,0.6129032258064516,0.5161290322580645,0.5483870967741935,0.5714285714285714,0.6451612903225806,0.7419354838709677,0.5806451612903226,0.3548387096774194,0.5428571428571428,0.5806451612903226,0.6774193548387096,0.5161290322580645,0.6129032258064516,0.37142857142857144
